800
40
12
98.0,355.0
64.0,281.0,103.0,578.0
103.0,578.0,346.0,722.0
346.0,722.0,602.0,618.0
602.0,618.0,697.0,509.0
697.0,509.0,755.0,138.0
755.0,138.0,488.0,62.0
488.0,62.0,252.0,108.0
252.0,108.0,252.0,108.0
252.0,108.0,64.0,281.0
314.0,155.0,135.0,305.0
135.0,305.0,458.0,492.0
458.0,492.0,655.0,222.0
655.0,222.0,314.0,155.0
131.0,432.0,196.0,376.0
196.0,376.0,197.0,478.0
197.0,478.0,131.0,432.0
181.0,580.0,248.0,535.0
248.0,535.0,250.0,632.0
250.0,632.0,181.0,580.0
315.0,471.0,337.0,657.0
337.0,657.0,390.0,577.0
390.0,577.0,457.0,562.0
457.0,562.0,367.0,539.0
367.0,539.0,357.0,487.0
357.0,487.0,315.0,471.0
450.0,647.0,621.0,492.0
621.0,492.0,642.0,546.0
642.0,546.0,510.0,642.0
510.0,642.0,450.0,647.0
647.0,297.0,606.0,446.0
606.0,446.0,528.0,440.0
528.0,440.0,582.0,414.0
582.0,414.0,647.0,297.0
442.0,138.0,487.0,176.0
487.0,176.0,561.0,180.0
561.0,180.0,597.0,140.0
597.0,140.0,519.0,109.0
519.0,109.0,310.0,131.0
310.0,131.0,442.0,138.0
188.0,260.0,160.0,241.0
85.0,431.0,178.0,334.0
196.0,376.0,214.0,355.0
311.0,411.0,103.0,578.0
346.0,722.0,337.0,657.0
367.0,539.0,458.0,492.0
499.0,438.0,697.0,509.0
655.0,222.0,755.0,138.0
611.0,286.0,729.0,311.0
314.0,155.0,252.0,108.0
564.0,207.0,619.0,99.0
459.0,66.0,420.0,173.0
160.0,241.0,132.0,223.0
